venue_id,venue_name,quiz_date,placing,team,score
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-27,6,Central London Hatchery,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-27,7,Better Than We Deserve,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-27,8,Happy Hops,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-27,9,Beer 4 U,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-27,10,Some Other Team,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-20,1,Camoflauge Condoms - She never saw us coming,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-20,2,E=MCHammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-20,3,2 Broke Girls,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-20,4,Wonder Woman,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-20,5,Das Boot,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-20,6,Central London Hatchery,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-20,7,Let's Twizzle,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-20,8,Big Trouble,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-20,9,"Hot Dog, Taco?",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-20,10,Moms who drink,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-20,11,Here to dominate the bottom half,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-13,1,E=MC Hammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-13,2,Baby Mamas,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-13,3,Red & Gimpy,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-13,4,We're just here for the beers,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-13,5,Facial Profiling,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-13,6,Actively Losing,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-13,7,Alcoholics Autonomous,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,1,Goon Squad,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,2,Mrs. Chanandler Bong,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,3,Powder Puff Girls,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,4,Bitcoin or Bust,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,5,Hot Kool Aide,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,6,Change of Habit,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,7,E=MCHammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,8,Fraggle Cock,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,9,Look at us now,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,10,CRS Disease,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,11,Alright Meow,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,12,Jardins,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,13,Now that's what I call a team name: Volume 42,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,14,2 Angry Moms,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,15,The Woo Girls,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,16,Seniors on JV,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-02-06,17,Toon Squad,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-30,1,Lollygaggers,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-30,2,GTAT 95,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-30,3,A team has no name,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-30,4,Church Ladies,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-30,5,Big Trouble,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-30,6,House of Farts,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-30,7,I want to poop,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-30,8,Bed Bath & Beyonce,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-30,9,Alright Meow,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-30,10,Finn McCool,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-30,11,Couldn't think of a team name so I drew this: [penis],
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-30,12,The Gaybors,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-30,13,Dos Ninos,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,1,Can you Repeat 1-8?,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,2,The Judas Priests,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,3,Actively loosing,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,4,Big Trouble,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,5,Hiding in the Back,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,6,Hey-Zeus #Juan,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,7,Pay to Win,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,8,What a Shitty Bunch of Team Names,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,9,"In dog beers, we've only had one",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,10,2 Angry Moms with PMS,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,11,Stars and Dragons,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,12,House of Farts,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,13,Nothing Butt Boobs,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,14,Skul and the Wannabees,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,15,The Other Guys,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-23,16,Fools Errand,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-09,1,Not Jam Jelly,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-09,2,God this Mic is Girthy,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-09,3,Church Ladies,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-09,4,Building 9,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-09,5,Mentally Stable Geniuses,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-09,6,Guardians of the Growler,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-09,7,Money Moves,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-09,8,2 Angry Moms,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-09,9,Perplexing Pegasus,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-09,10,ULLRIGHT,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-09,11,Motorheads,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-09,12,The Warla's,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-09,13,Leanderthals,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-09,14,North Korea,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-09,15,3 Dogs,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-02,1,Snarkasm,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-02,2,Red Horned Your Mom,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-02,3,Hawkins AV Club,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-02,4,81 Points,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-02,5,Soutsos (Suits-oh-ss),
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-02,6,The Wreck of the F Scott Fitzgerald (aka THE GREAT GATSBY),
364268288,Red Horn Coffee House and Brewing (Cedar Park),2018-01-02,7,Les Quizerables,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-26,1,SOUTSOS,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-26,2,The Brewsual Suspects,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-26,3,B & A,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-26,4,The Texicans,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-26,5,Self Illuminating Pixels,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-26,6,Money Moves,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-26,7,Just One Guy,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-26,8,Shred It,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-26,9,Collusion Crew,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-26,10,The Butts,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-26,11,Voted Most Likely to Succeed,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-26,12,Skipping Elf Practice,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-26,13,Full of Funk,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-26,14,End of the Table,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,1,Are you elfing kidding me?,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,2,"OMG, I can't red that out loud!",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,3,Trivia Zombies,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,4,Shine On You Crazy Neil Diamond,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,5,1776'ers,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,6,Beaties & the Beer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,7,The Texicans,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,8,Z fighters,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,9,My ex-boyfriend's hot new girl,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,10,Tis the Season for Charles Dickens Cider,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,11,SOUTSOS,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,12,Free drinks this round only,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,13,Team LaLa,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,14,BOHICA: Reloaded,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,15,Date Night,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,16,The Christmas Carol,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,17,Pay to Win,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,18,The PUN-ishers,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-19,19,Here 4 Beer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-12,1,Ungus Bowel,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-12,2,Jazz Flute,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-12,3,Browns 0-16,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-12,4,Two Angry Moms,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-12,5,Beauty and the Beer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-12,6,Jewbacca,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-12,7,Hightower,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-12,8,Sexual Misconduct,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-12,9,The Regulars,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-12,10,My Least Favorite Team,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-12,11,Love is a Battlefield Earth,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-12,12,Team Carrutu,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-05,1,This is not the trivia team you were looking for,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-05,2,Came on Eileen,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-05,3,Playing until we win,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-05,4,Redhorned,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-05,5,Treasons Greetings from Russia with Love,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-05,6,The Hans Gruber Experience,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-12-05,7,Whiskered Kong,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-28,1,Here 4 Beer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-28,2,R.I.P. Bird person,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-28,3,Please Repeat 1-9 Again,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-28,4,Church Ladies,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-28,5,Team Bumble,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-28,6,Pay to Win,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-28,7,Shoe La La,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-28,8,Come on Eileen_ Just watch the eyes,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-28,9,Motorboatin,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-28,10,Is this an isthsmus,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-28,11,Flying Cloud,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-21,1,Browns 0-16,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-21,2,Snape Kills Dumbledore,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-21,3,2 Broke Girls,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-21,4,Seniors On JV (DQ),
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-21,5,Potato,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-21,6,Pay to Win,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-21,7,The Snowflakes,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-21,8,P@ssWORD!,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-21,9,The Coven (DQ),
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-21,10,Dewitt on the Lake,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-21,11,Free Melania,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-21,12,Brain Aids,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-21,13,Roomies,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-21,14,Dumbledores Army,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-21,15,Please Repeat 1-9,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-14,1,Pecan Pi,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-14,2,Dirty Mike & The Boys,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-14,3,Jokar 40,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-14,4,Roy Moore's Alabama Speed Dating,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-14,5,E=MC Hammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-14,6,Tre Cerebros,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-14,7,Hot Kool-Aid,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-14,8,Come on Eileen_ Just not right away,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-14,9,And in 3rd Place,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-14,10,Three Men & Many Beers,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-07,1,I thought we were speed dating,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-07,2,Fuck it I'm not even trying,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-07,3,Well adjusted geeks,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-07,4,"Oh, this isn't speed dating?",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-07,5,E=MC Hammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-07,6,Bob Ross Mob Boss,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-07,7,Bibbity Boppity Butt Sex,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-07,8,Gadwallers,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-07,9,Goliath is the Ric Flare of the Bible,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-07,10,Free Meek Mill,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-07,11,Awesome band moms,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-07,12,A team not in first place,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-07,13,Pay to win,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-07,14,Soutsos,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-11-07,15,W(squared),
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-31,1,Halloween Scrooges,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-31,2,The Black Flame Candle,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-31,3,Furrealz,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-31,4,No more mean-agers,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-24,1,Holes and Poles,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-24,2,Pumpkin Balls,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-24,3,E=MC Hammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-24,4,One Last Ride,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-24,5,Girth Wind and Fire,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-17,1,The Swipe Rights,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-17,2,Dallas Cowboyz II Men in Black,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-17,3,E=MC Hammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-10,1,Yankee Dimes,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-10,2,We love beer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-10,3,SOUTSOS,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-10,4,Winner Winner Chicken Dinner,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-10,5,E=MC Hammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-10,6,Let's Get Ready to Bumble,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-03,1,Twisted Sisters,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-03,2,Powered by Watson's Retarded Cousin,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-03,3,Bad Bitches,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-03,4,Drinks are on the house,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-03,5,I Donut Care,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-03,6,Something Clever,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-03,7,Kangaroo Bob,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-03,8,Drink me,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-03,9,M & J,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-03,10,E=MC Hammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-03,11,"Eat the food, Tina!",
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-10-03,12,Wallace Wonders,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-26,1,Plastic Dinosaurs,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-26,2,Something Clever,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-26,3,Bad Bitches,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-26,4,CRS Disease,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-26,5,Team Anything,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-26,6,Survived Another Rapture,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-26,7,E=MC Hammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-26,8,Taking the Knee,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-26,9,Mixed Bag of Assholes,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-26,10,Drunks Who Geek,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-19,1,Lemon Duck,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-19,2,Bad Bitches,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-19,3,Drinks are on the house,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-19,4,I am Sparticus,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-19,5,Something Clever,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-19,6,Beltway,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-19,7,E=MC Hammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-12,1,Leanderthals,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-12,2,E=MC Hammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-12,3,And in 3rd Place,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-12,4,iPhone XXX,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-12,5,Harvey can blow me,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-12,6,North Austin Garden Club,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-12,7,Bad Bitches,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-05,1,E=MC Hammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-05,2,T-Rex Baby Blood Moon,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-05,3,Running on fumes,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-05,4,Thats What She Said,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-05,5,Topic Thunder,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-05,6,Fist is also a verb,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-05,7,I fucking hate people,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-05,8,The Spanish Inquizition,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-05,9,Tequila Mockingbird,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-09-05,10,Bad Bitches,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-29,1,Harvey is a Richard,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-29,2,I got nothin',
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-29,3,E=MC Hammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-29,4,Leanderthals,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-29,5,Topic Thunder,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-22,1,Topic Thunder,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-22,2,Fist is Also a Verb,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-22,3,The Heart & The Head,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-22,4,And in 3rd Place,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-22,5,Chickfellatio,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-22,6,Church Ladies,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-22,7,2 Angry Moms,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-22,8,That's What She Said,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-22,9,T-Rex Baby Blood Moon,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-22,10,E=MC Hammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-22,11,Incognito Mosquitoes,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-22,12,The Leanderthals,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-22,13,Tequila Mockingbird,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,1,And in 3rd Place,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,2,The Heart & The Head,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,3,Smarty Pints,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,4,E=MC Hammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,5,$tacks,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,6,High School Musical,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,7,Woozy Walruses,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,8,Somehow I Manage,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,9,Quiz on my Face,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,10,Confused & Afraid,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,11,Tuesday Night Cigar Club.com,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,12,12 Angry Moms,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,13,Names are for Tombstones,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,14,Leanderthals,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,15,Just Trying to Not Finish Last,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,16,Lollygaggers,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-15,17,Gabby is Hot,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-08,1,Bad Bitches,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-08,2,E=MC Hammer,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-08,3,Second string,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-08,4,Sofa King re-tarred it,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-08,5,Jamanda,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-08,6,Can I have a side of ranch plz?,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-08,7,Colonel Angus,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-08,8,Can't fix stupid,
364268288,Red Horn Coffee House and Brewing (Cedar Park),2017-08-08,9,Cheez-Its and Orange Soda,
